jobLink,jobId,collectDate,jobTitle,salaryLow,jobSeniorityCategories,salaryHighAdj,companyName,jobCategory,employmentType,salaryMean
/pl/job/remote-senior-devops-with-aws-valtech-skc3ojh,skc3ojh,26/02/2023,"Remote Senior DevOps with AWS",23622,"7. Senior-Expert",33071,Valtech,DevOps,B2B,28347
/pl/job/rekruter-ka-aiut-gliwice-skmvndl,skmvndl,26/02/2023,Rekruter/ka,5500,"5. Mid",7000,AIUT,HR,"Employment Contract",6250
/pl/job/software-frontend-engineer-appfire-remote-skxstoy,skxstoy,26/02/2023,"Software Frontend Engineer",20000,"6. Mid-Senior",24000,Appfire,Frontend,"Employment Contract",22000
/pl/job/administrator-it-pixel-technology-lodz-sl3h7ha,sl3h7ha,26/02/2023,"Administrator IT",12000,"6. Mid-Senior",18000,"Pixel Technology Sp. z o. o.","IT Administrator","Employment Contract",15000
/pl/job/specjalista-ds-szkolen-i-rozwoju-coral-travel-poland-warszawa-slxtz5h,slxtz5h,26/02/2023,"Specjalista ds. szkoleń i rozwoju",4500,"5. Mid",6000,"Coral Travel Poland",Sales,"Employment Contract",5250
/pl/job/net-developer-avenga-remote-smamwz0,smamwz0,26/02/2023,".NET Developer",18480,"6. Mid-Senior",24360,AVENGA,Backend,B2B,21420
/pl/job/it-support-agent-with-german-link-group-remote-smcrlx6,smcrlx6,26/02/2023,"IT Support Agent with German",6500,"3. Junior",9000,"Link Group","IT Support","Employment Contract",7750
/pl/job/technical-seo-specialist-bluerank-lodz-sosftzl,sosftzl,26/02/2023,"Technical SEO Specialist",7010,"5. Mid",9550,Bluerank,Marketing,B2B,8280
/pl/job/senior-lead-c-software-engineer-similardev-warszawa-sozcthk,sozcthk,26/02/2023,"Senior/Lead C++ Software Engineer",29902,"6. Senior",35034,SimilarDev,Embedded,"Employment Contract",32468
/pl/job/senior-software-quality-specialist-idemia-remote-spvk0a1,spvk0a1,26/02/2023,"Senior Software Quality Specialist",21000,"6. Senior",27720,IDEMIA,Inne,B2B,24360
/pl/job/it-secutity-specialist-antal-gdansk-spzilqp,spzilqp,26/02/2023,"IT Secutity Specialist",8000,"3. Junior",12000,"Antal Sp. z o.o.",Security,"Employment Contract",10000
/pl/job/specjalista-ds-marketing-automation-youlead-warszawa-sqvnuh0,sqvnuh0,26/02/2023,"Specjalista ds. Marketing automation",4000,"5. Mid",8000,"YouLead sp. z o.o.",Marketing,B2B,6000
/pl/job/data-analyst-process-mining-idego-group-remote-ssdg4x7,ssdg4x7,26/02/2023,"Data Analyst - Process Mining",20000,"6. Mid-Senior",30000,"Idego Group Sp. z o.o.","Big Data",B2B,25000
/pl/job/software-developer-with-js-ts-unikie-remote-supehbh,supehbh,26/02/2023,"Software Developer with JS/TS",23000,"6. Mid-Senior",28000,"Unikie Sp. z o.o.",Frontend,B2B,25500
/pl/job/ppc-specialist-nnpartners-remote-suyvw9q,suyvw9q,26/02/2023,"PPC Specialist",5355,"5. Mid",7587,NNPARTNERS,Marketing,OTHER,6471
/pl/job/business-development-manager-macrix-technology-group-remote-svnt0n9,svnt0n9,26/02/2023,"Business Development Manager",16000,"6. Mid-Senior",23500,"Macrix Technology Group",Sales,B2B,19750
/pl/job/specjalista-ds-obslugi-klienta-j-fr-drukarnia-interak-czarnkow-svtdjih,svtdjih,26/02/2023,"Specjalista ds. obsługi klienta - j. fr.",5500,"3. Junior",7000,"Drukarnia Interak Sp. z o.o.",Backoffice,"Employment Contract",6250
/pl/job/key-account-manager-optimen-energy-remote-swymcij,swymcij,26/02/2023,"Key Account Manager",4000,"5. Mid",7000,"Optimen Energy SA",Sales,B2B,5500
/pl/job/remote-engineering-practice-lead-hsbc-technology-poland-sx9pkoe,sx9pkoe,26/02/2023,"Remote Engineering Practice Lead",24000,"7. Senior-Expert",28000,"HSBC Technology Poland","Project Manager","Employment Contract",26000
/pl/job/people-operations-specialist-cleeng-poznan-sypstik,sypstik,26/02/2023,"People Operations Specialist",9000,"6. Senior",12000,Cleeng,HR,"Employment Contract",10500
/pl/job/software-developer-c-hitachi-energy-lodz-sz2b7c3,sz2b7c3,26/02/2023,"Software Developer C++",10000,"6. Mid-Senior",16000,"Hitachi Energy",Backend,"Employment Contract",13000
/pl/job/data-engineer-cshark-remote-sz6rdbk,sz6rdbk,26/02/2023,"Data Engineer",24000,"6. Mid-Senior",30000,"CSHARK Sp. z o.o.",Backend,B2B,27000
/pl/job/soc-security-analyst-level-3-bravura-solutions-polska-remote-szpogbe,szpogbe,26/02/2023,"SOC Security Analyst (Level 3)",20160,"6. Mid-Senior",25200,"Bravura Solutions Polska Sp. z o.o.",Security,B2B,22680
/pl/job/it-uzleti-elemzo-trans-sped-kft-budapest-szpoqyi,szpoqyi,26/02/2023,"IT Üzleti elemző",8706,"5. Mid",12438,"rans-Sped Kft.","Business Analysis","Employment Contract",10572
/pl/job/mid-senior-cloud-security-engineer-smartrecruiters-remote-szw627d,szw627d,26/02/2023,"Mid/Senior Cloud Security Engineer",20500,"6. Mid-Senior",28500,"SmartRecruiters Inc.",Security,B2B,24500
/pl/job/senior-php-developer-spd-ukraine-remote-szw8lwg,szw8lwg,26/02/2023,"Senior PHP Developer",20083,"6. Senior",22315,SPD-Ukraine,Backend,B2B,21199
/pl/job/remote-social-media-specialist-magic-commerce-t03q3hd,t03q3hd,26/02/2023,"Remote Social Media Specialist",4000,"3. Junior",6000,"Magic Commerce Sp. z o.o.",Marketing,B2B,5000
/pl/job/full-stack-developer-yellow-recruiting-company-remote-t1ppq2d,t1ppq2d,26/02/2023,"Full Stack Developer",11811,"5. Mid",16535,"Yellow Recruiting Company",Fullstack,B2B,14173
/pl/job/marketing-manager-hotel-quadrille-gdynia-t1rewkl,t1rewkl,26/02/2023,"Marketing Manager",8000,"6. Senior",11000,"Hotel Quadrille",Marketing,B2B,9500
/pl/job/technical-integration-support-smartrecruiters-remote-t1s4l7g,t1s4l7g,26/02/2023,"Technical Integration Support",8500,"5. Mid",10500,"SmartRecruiters Inc.","IT Support","Employment Contract",9500
/pl/job/doradca-klienta-na-rynku-niemieckim-palucka-drukarnia-opakowan-janowiecwielkopolski-t1tfgbe,t1tfgbe,26/02/2023,"Doradca klienta na rynku niemieckim",10000,"7. Senior-Expert",12000,"Pałucka Drukarnia Opakowań sp. z o.o.",Sales,"Employment Contract",11000
/pl/job/eclipse-java-sw-tools-developer-borealis-engineering-solutions-budapest-t2ebbi3,t2ebbi3,26/02/2023,"Eclipse Java Sw tools developer",16169,"7. Senior-Expert",22388,"Borealis Engineering Solutions",Fullstack,"Employment Contract",19279
/pl/job/specjalista-ds-komunikacji-wewnetrznej-imar-service-group-warszawa-t2kbqpo,t2kbqpo,26/02/2023,"Specjalista ds. Komunikacji Wewnętrznej",8000,"6. Mid-Senior",12000,"Imar Service Group",HR,"Employment Contract",10000
/pl/job/embedded-software-engineer-sigma-it-poland-remote-t2vpelc,t2vpelc,26/02/2023,"Embedded Software Engineer",17000,"6. Mid-Senior",24000,"Sigma IT Poland",Embedded,B2B,20500
/pl/job/sales-representative-heycloud-remote-t3bfsne,t3bfsne,26/02/2023,"Sales Representative",4500,"5. Mid",8000,"HEYCLOUD sp. z o.o.",Sales,B2B,6250
/pl/job/ciam-mid-devops-engineer-with-aws-nationale-nederlanden-group-denhaag-t3cxilb,t3cxilb,26/02/2023,"CIAM Mid DevOps Engineer with AWS",23622,"5. Mid",33071,"Nationale Nederlanden Group",DevOps,"Employment Contract",28347
/pl/job/senior-support-engineer-data-lake-elitmind-remote-t3lvv4f,t3lvv4f,26/02/2023,"Senior Support Engineer (Data Lake)",13000,"5. Mid",18000,Elitmind,"Business Intelligence",B2B,15500
/pl/job/senior-biztalk-developer-id-383-infopulse-remote-t4jozfr,t4jozfr,26/02/2023,"Senior BizTalk Developer (ID: 383)",26880,"6. Senior",33600,Infopulse,Inne,B2B,30240
/pl/job/posrednik-w-obrocie-nieruchomosciami-goralczyk-nieruchomosci-lomza-t5ebcbh,t5ebcbh,26/02/2023,"Pośrednik w obrocie nieruchomościami",5000,"6. Mid-Senior",10000,"óralczyk Nieruchomości",Sales,B2B,7500
/pl/job/inzynier-sprzedazy-hays-poland-poznan-t6x1ltg,t6x1ltg,26/02/2023,"Inżynier Sprzedaży",8000,"5. Mid",11000,"ays Poland",Sales,"Employment Contract",9500
/pl/job/frontend-engineer-rollup-remote-t6xgshc,t6xgshc,26/02/2023,"Frontend Engineer",22315,"6. Mid-Senior",35704,Rollup,Frontend,B2B,29010
/pl/job/mid-it-architect-panstwowy-instytut-medyczny-mawia-warszawa-t71gawh,t71gawh,26/02/2023,"Mid IT Architect",19000,"5. Mid",24000,"Państwowy Instytut Medyczny MAWiA","IT Administrator",B2B,21500
/pl/job/dynamics-365-crm-developer-connectis-remote-t7fd8rv,t7fd8rv,26/02/2023,"Dynamics 365 (CRM) Developer",28000,"6. Senior",35000,Connectis_,Backend,B2B,31500
/pl/job/account-manager-bafood-polska-warszawa-t96bx5a,t96bx5a,26/02/2023,"Account Manager",6000,"5. Mid",7000,"bafood Polska sp.zo.o.",Sales,B2B,6500
/pl/job/fullstack-fejleszto-zr-5225-idbc-creative-solutions-kft-budapest-t9fmmrh,t9fmmrh,26/02/2023,"Fullstack fejlesztő_ZR_5225",11194,"6. Mid-Senior",22388,"IDBC Creative Solutions Kft.",Fullstack,"Employment Contract",16791
/pl/job/devops-engineer-skillspark-warsaw-t9zqlhz,t9zqlhz,26/02/2023,"DevOps Engineer",27720,"6. Senior",32760,Skillspark,DevOps,B2B,30240
/pl/job/mlodszy-specjalista-kadr-i-plac-leasingteam-professional-warszawa-ta4fuk1,ta4fuk1,26/02/2023,"Młodszy Specjalista kadr i płac",3500,"3. Junior",4000,"easingTeam Professional",HR,OTHER,3750
/pl/job/application-security-engineer-ios-skillspark-remote-taaqhdp,taaqhdp,26/02/2023,"Application Security Engineer (iOS)",29367,"5. Mid",33336,Skillspark,Mobile,B2B,31352
/pl/job/salesforce-developer-enxoo-remote-tasx9dj,tasx9dj,26/02/2023,"Salesforce Developer",12000,"5. Mid",22000,Enxoo,Fullstack,B2B,17000
/pl/job/junior-sales-specialist-heroify-remote-taszwqc,taszwqc,26/02/2023,"Junior Sales Specialist",4000,"2. Trainee-Junior",5000,Heroify,Sales,"Employment Contract",4500
/pl/job/android-developer-senior-tooploox-remote-tazypf7,tazypf7,26/02/2023,"Android Developer (Senior)",19000,"6. Senior",24000,Tooploox,Mobile,B2B,21500
/pl/job/information-classification-consultant-bayer-warszawa-tbcu5ns,tbcu5ns,26/02/2023,"Information Classification Consultant",12000,"5. Mid",22000,"Bayer Sp. z o.o.","Project Manager","Employment Contract",17000
/pl/job/flutter-developer-droids-on-roids-remote-tbhquzm,tbhquzm,26/02/2023,"Flutter Developer",10000,"5. Mid",17500,"Droids On Roids",Mobile,B2B,13750
/pl/job/test-automation-engineer-js-cypress-onwelo-remote-tbv3uvy,tbv3uvy,26/02/2023,"Test Automation Engineer (JS+Cypress)",13440,"5. Mid",25200,"Onwelo S.A.",Testing,B2B,19320
/pl/job/accounting-assistant-netguru-remote-tchpsl8,tchpsl8,26/02/2023,"Accounting Assistant",4800,"3. Junior",5600,Netguru,Sales,"Employment Contract",5200
/pl/job/senior-it-project-manager-superdevs-remote-tciuwbd,tciuwbd,26/02/2023,"Senior IT Project Manager",16800,"6. Senior",25200,Superdevs,"Project Manager",B2B,21000
/pl/job/senior-project-manager-automotive-spyrosoft-bialystok-tczjxn7,tczjxn7,26/02/2023,"Senior Project Manager (Automotive)",20160,"6. Senior",26880,Spyrosoft,Embedded,B2B,23520
/pl/job/remote-senior-node-js-developer-startup-development-house-tdbempg,tdbempg,26/02/2023,"REMOTE Senior Node.js Developer",16800,"6. Senior",25200,"Startup Development House",Backend,B2B,21000
/pl/job/mid-senior-software-qa-engineer-arup-warszawa-teqxg9t,teqxg9t,26/02/2023,"Mid/Senior Software QA engineer",14583,"6. Mid-Senior",16666,Arup,Testing,"Employment Contract",15625
/pl/job/operations-software-analyst-with-german-fis-technology-services-poland-warsaw-tex02na,tex02na,26/02/2023,"Operations Software Analyst with German",13000,"5. Mid",15000,"FIS Technology Services (Poland) Sp. z o.o.","Business Analysis","Employment Contract",14000
/pl/job/devops-engineer-nix-tech-kft-budapest-tfcjzdr,tfcjzdr,26/02/2023,"DevOps Engineer",10136,"5. Mid",20273,"NIX Tech Kft.",DevOps,"Employment Contract",15205
/pl/job/customer-service-spec-italian-spanish-grafton-recruitment-wroclaw-tfqxard,tfqxard,26/02/2023,"Customer Service Spec. Italian/Spanish",7000,"6. Mid-Senior",8000,"Grafton Recruitment",Sales,"Employment Contract",7500
/pl/job/business-analyst-sollers-consulting-warszawa-tft2qhj,tft2qhj,26/02/2023,"Business Analyst",7300,"3. Junior",11200,"Sollers Consulting","Business Analysis",B2B,9250
/pl/job/test-team-leader-centralny-osrodek-informatyki-remote-thvrf77,thvrf77,26/02/2023,"Test Team Leader",19000,"7. Senior-Expert",23000,"Centralny Ośrodek Informatyki",Testing,"Employment Contract",21000
/pl/job/devops-engineer-iceo-venture-builder-remote-thzrxf2,thzrxf2,26/02/2023,"DevOps Engineer",15000,"5. Mid",25000,"ICEO - Venture Builder",DevOps,B2B,20000
/pl/job/junior-celonis-database-specialist-aesculap-chifa-nowytomysl-tjga4c3,tjga4c3,26/02/2023,"Junior Celonis Database Specialist",7000,"3. Junior",8000,"Aesculap Chifa Sp. z o.o.",Backend,"Employment Contract",7500
/pl/job/analityk-systemowo-biznesowy-finture-warszawa-tji6tn9,tji6tn9,26/02/2023,"Analityk systemowo-biznesowy",16000,"6. Mid-Senior",22000,Finture,"Business Analysis",B2B,19000
/pl/job/dynamics-365-developer-predica-remote-tjsvxoq,tjsvxoq,26/02/2023,"Dynamics 365 Developer",11424,"6. Mid-Senior",22680,"Predica Sp. z o.o.",Backend,B2B,17052
/pl/job/medior-azure-cloud-engineer-nix-tech-kft-budapest-tjsxorm,tjsxorm,26/02/2023,"Medior Azure Cloud Engineer",5348,"5. Mid",10696,"NIX Tech Kft.",DevOps,"Employment Contract",8022
/pl/job/specjalista-ds-sprzedazy-dwabe-lodz-tjzb1y6,tjzb1y6,26/02/2023,"Specjalista ds. Sprzedaży",6000,"5. Mid",7000,"Dwabe Sp. z o.o.",Sales,"Employment Contract",6500
/pl/job/java-engineer-ii-jamf-remote-tkobmud,tkobmud,26/02/2023,"Java Engineer II",11000,"5. Mid",17500,Jamf,Backend,"Employment Contract",14250
/pl/job/junior-mid-javascript-developer-4-the-player-remote-tkp9sc6,tkp9sc6,26/02/2023,"Junior/Mid JavaScript Developer",6500,"3. Junior",12000,"4 The Player",Frontend,B2B,9250
/pl/job/remote-agile-scrum-master-cdq-tksqlsw,tksqlsw,26/02/2023,"Remote Agile/Scrum Master",15960,"6. Senior",21000,CDQ,Agile,B2B,18480
/pl/job/manager-ds-sprzedazy-projektow-tv-imar-service-group-warszawa-tlongeo,tlongeo,26/02/2023,"Manager ds. sprzedaży projektów (TV)",10000,"6. Senior",15000,"mar Service Group",Sales,"Employment Contract",12500
/pl/job/senior-etikus-hacker-pentester-silent-signal-kft-budapest-tmz2cmx,tmz2cmx,26/02/2023,"Senior Etikus hacker / Pentester",17413,"7. Senior-Expert",24876,"Silent SIgnal Kft.",Security,"Employment Contract",21145
/pl/job/customer-experience-specialist-sagra-szczecin-tna2acj,tna2acj,26/02/2023,"Customer Experience Specialist",5000,"5. Mid",8000,Sagra,Sales,"Employment Contract",6500
/pl/job/junior-technology-business-consultant-fis-technology-services-poland-warszawa-tnf8vuo,tnf8vuo,26/02/2023,"Junior Technology Business Consultant",7000,"3. Junior",10000,"FIS Technology Services (Poland) Sp. z o.o.",Inne,"Employment Contract",8500
/pl/job/specjalista-google-ads-ibif-pl-lublin-tnre6up,tnre6up,26/02/2023,"Specjalista Google Ads",5100,"5. Mid",7500,IBIF.PL,Marketing,B2B,6300
/pl/job/machine-learning-engineer-rtb-house-remote-tol7wus,tol7wus,26/02/2023,"Machine Learning Engineer",30000,"7. Senior-Expert",47000,"RTB House",AI,B2B,38500
/pl/job/quality-assurance-specialist-motorola-solutions-systems-polska-remote-tpaitjk,tpaitjk,26/02/2023,"Quality Assurance Specialist",10000,"5. Mid",18000,"Motorola Solutions Systems Polska",Testing,"Employment Contract",14000
/pl/job/junior-react-frontend-developer-link-group-remote-tqf1tpx,tqf1tpx,26/02/2023,"Junior React Frontend Developer",7000,"3. Junior",11000,"Link Group",Frontend,B2B,9000
/pl/job/junior-devops-engineer-power-media-wroclaw-tqusgx7,tqusgx7,26/02/2023,"Junior DevOps Engineer",10000,"3. Junior",12000,"Power Media",DevOps,B2B,11000
/pl/job/specjalista-ka-sprzedaz-miedzynarodowa-leanlogistics-warszawa-trlwysu,trlwysu,26/02/2023,"Specjalista/ka sprzedaż międzynarodowa",4500,"3. Junior",9000,eanLogistics,Sales,B2B,6750
/pl/job/mlodszy-specjalista-ds-administracji-iterators-warszawa-tsqoixj,tsqoixj,26/02/2023,"Młodszy specjalista ds. administracji",3500,"3. Junior",4000,"Iterators Sp. z o.o.",Backoffice,OTHER,3750
/pl/job/medior-etikus-hacker-pentester-silent-signal-kft-budapest-tswq1lz,tswq1lz,26/02/2023,"Medior Etikus Hacker / Pentester",11194,"5. Mid",17413,"Silent Signal Kft.",Security,"Employment Contract",14304
/pl/job/new-business-manager-krajowy-instytut-prawa-gospodarczego-wroclaw-tsxhskl,tsxhskl,26/02/2023,"New Business Manager",5000,"5. Mid",9000,"Krajowy Instytut Prawa Gospodarczego",Sales,"Employment Contract",7000
/pl/job/inside-sales-associate-with-german-teleperformance-polska-krakow-ttc353v,ttc353v,26/02/2023,"Inside Sales Associate with German",9500,"3. Junior",13300,"Teleperformance Polska",Sales,"Employment Contract",11400
/pl/job/android-developer-dahliamatic-remote-ttgexw4,ttgexw4,26/02/2023,"Android Developer",24000,"6. Mid-Senior",38000,"DahliaMatic Sp. z o.o.",Mobile,B2B,31000
/pl/job/medior-devops-engineer-zgen-kibernetika-kft-remote-ttwg4nd,ttwg4nd,26/02/2023,"Medior DevOps Engineer",11194,"5. Mid",14925,"ZGEN Kibernetika Kft",DevOps,"Employment Contract",13060
/pl/job/customer-support-specialist-synerise-krakow-tu5by6e,tu5by6e,26/02/2023,"Customer Support Specialist",5500,"5. Mid",7800,Synerise,Sales,B2B,6650
/pl/job/remote-senior-node-js-developer-link-group-tu6tvxh,tu6tvxh,26/02/2023,"Remote Senior Node.js Developer",28000,"6. Senior",30000,"Link Group",Backend,B2B,29000
/pl/job/middle-net-engineer-n-ix-remote-tukccvf,tukccvf,26/02/2023,"Middle .NET Engineer",15620,"5. Mid",21868,N-iX,Backend,B2B,18744
/pl/job/junior-android-developer-efento-krakow-tupuvrw,tupuvrw,26/02/2023,"Junior Android Developer",6000,"3. Junior",9000,Efento,Mobile,"Employment Contract",7500
/pl/job/senior-finance-analytics-engineer-link-group-warszawa-tuwtfoa,tuwtfoa,26/02/2023,"Senior Finance Analytics Engineer",19000,"6. Senior",24000,"Link Group","Business Intelligence","Employment Contract",21500
/pl/job/remote-mid-senior-aws-js-cloud-developer-acxiom-gsc-polska-tuydr6e,tuydr6e,26/02/2023,"Remote Mid/Senior AWS/JS Cloud Developer",13000,"6. Mid-Senior",21000,"Acxiom GSC Polska Sp. z o.o.",Fullstack,"Employment Contract",17000
/pl/job/senior-python-engineer-yard-corporate-warszawa-tva5kvz,tva5kvz,26/02/2023,"Senior Python Engineer",30000,"7. Senior-Expert",34000,"Yard Corporate",Backend,B2B,32000
/pl/job/client-relationship-specialist-pigeon-studio-remote-twjmz2f,twjmz2f,26/02/2023,"Client Relationship Specialist",6500,"5. Mid",9500,"Pigeon Studio",Sales,B2B,8000
/pl/job/remote-seo-specialist-delante-txgm2nd,txgm2nd,26/02/2023,"Remote SEO Specialist",7000,"5. Mid",12000,Delante,Marketing,B2B,9500
/pl/job/security-engineer-avenga-remote-ty16lha,ty16lha,26/02/2023,"Security Engineer",26880,"6. Mid-Senior",30240,Avenga,Security,B2B,28560
/pl/job/lead-net-developer-with-azure-sopra-steria-apps-services-remote-tz52s8w,tz52s8w,26/02/2023,"Lead .NET Developer with Azure",21840,"7. Senior-Expert",26880,"Sopra Steria - Apps Services",Backend,B2B,24360
/pl/job/senior-java-developer-metrosoft-krakow-tz5rm0v,tz5rm0v,26/02/2023,"Senior Java Developer",26000,"6. Senior",32000,Metrosoft,Fullstack,B2B,29000
/pl/job/senior-qa-engineer-remote-direct-communication-tzfoe9b,tzfoe9b,26/02/2023,"Senior QA Engineer - Remote",23500,"6. Senior",25000,"Direct Communication Sp. z o.o.",Testing,B2B,24250
/pl/job/customer-success-specialist-zowie-warsaw-tzscyfp,tzscyfp,26/02/2023,"Customer Success Specialist",5000,"5. Mid",10000,Zowie,Sales,B2B,7500
/pl/job/remote-senior-aws-devops-engineer-xebia-u2upryv,u2upryv,26/02/2023,"Remote Senior AWS DevOps Engineer",18000,"6. Senior",33200,Xebia,DevOps,B2B,25600
/pl/job/junior-sales-trader-energy-treasuryrecruiter-amsterdam-u3lptfu,u3lptfu,26/02/2023,"Junior Sales Trader Energy",12519,"3. Junior",14173,TreasuryRecruiter,Sales,"Employment Contract",13346
/pl/job/remote-senior-c-backend-developer-rits-professional-services-u4ljvpq,u4ljvpq,26/02/2023,"Remote Senior C++ Backend Developer",38000,"6. Senior",43000,"RITS Professional Services",Backend,B2B,40500
/pl/job/it-project-manager-harvey-nash-technology-warszawa-u4srkhu,u4srkhu,26/02/2023,"IT Project Manager",20000,"6. Mid-Senior",25000,"Harvey Nash Technology","Project Manager",B2B,22500
/pl/job/kierownik-dzialu-sprzedazy-flame-employment-polska-bydgoszcz-u5bsptm,u5bsptm,26/02/2023,"Kierownik Działu Sprzedaży",10000,"6. Senior",15000,"lame Employment Polska Sp. z o.o.",Sales,"Employment Contract",12500
/pl/job/backend-developer-sigma-it-poland-remote-u5rhmj0,u5rhmj0,26/02/2023,"Backend Developer",18480,"6. Senior",21800,"Sigma IT Poland",Backend,B2B,20140
/pl/job/release-manager-centralny-osrodek-informatyki-remote-u5zdcwu,u5zdcwu,26/02/2023,"Release Manager",9000,"6. Mid-Senior",15000,"Centralny Ośrodek Informatyki","IT Support","Employment Contract",12000
/pl/job/senior-ux-ui-designer-htd-remote-u6vku9o,u6vku9o,26/02/2023,"Senior UX/UI Designer",16000,"6. Senior",23000,HTD,Design,B2B,19500
/pl/job/growth-marketing-manager-nomtek-wroclaw-u81b28v,u81b28v,26/02/2023,"Growth Marketing Manager",15000,"6. Senior",25000,nomtek,Marketing,B2B,20000
